#filename,assembly_ID,order,order_details,family,family_details,genus_species,number_of_specimen,stage,sample_location,sample_date,bloodfeeding
131012_I246_FCC2J5BACXX_L8_RINSinlTEERAAPEI-79.free.fas,RINSinlTEERAAPEI-79,Lepidoptera,NA,Neopseustidae,NA,Neopseustis_meyricki,NA,adult,Taiwan_Taichung_Dasyushan,29-Jul-2005,no
131012_I246_FCC2J5BACXX_L8_RINSinlTEGRAAPEI-84.free.fas,RINSinlTEGRAAPEI-84,Trichoptera,NA,Hydropsychidae,NA,Macrostemum_zebratum,1,larva,USA_Ohio_Adams_County,18-Nov-2012,no
131012_I246_FCC2J5BACXX_L8_RINSinlTEHRAAPEI-90.free.fas,RINSinlTEHRAAPEI-90,Trichoptera,NA,Hydroptilidae,NA,Hydroptilidae_indet,NA,NA,NA,NA,no
131012_I246_FCC2J5BACXX_L8_RINSshbTBARAAPEI-41.free.fas,RINSshbTBARAAPEI-41,Trichoptera,NA,Hydropsychidae,NA,Sciadorus_obtusus,1,larva,South_Africa_Western_Cape_Kurland,26-Nov-2012,no
131128_I272_FCC2EP9ACXX_L1_RINSinlTACRBDPEI-57.free.fas,RINSinlTACRBDPEI-57,Orthoptera,Caelifera,Pyrgomorphidae,NA,Monistria_discrepans,1,adult,Australia_Western_Australia_Esperance_Rossiter_Bay,Dec-2011,no
131128_I272_FCC2EP9ACXX_L1_RINSinlTCPRBDPEI-61.free.fas,RINSinlTCPRBDPEI-61,Diptera,nematocerans,Chironomidae,NA,Chironomus_riparius,20,adult,USA_Lab_culture,2013,no
131205_I260_FCC39M4ACXX_L8_RINSymlTAARAAPEI-201.free.fas,RINSymlTAARAAPEI-201,Hymenoptera,NA,Pteromalidae,NA,Oodera_sp,1,adult,Israel,20-Apr-2013,no
131212_I247_FCC39HDACXX_L7_RINSymlTAVRAAPEI-223.free.fas,RINSymlTAVRAAPEI-223,Archaeognatha,NA,Meinertellidae,NA,Neomachilellus_sp,2,NA,Sao_Tome_and_Principe_Principe,2013,no
131212_I249_FCC39K4ACXX_L6_RINSymlTABRAAPEI-202.free.fas,RINSymlTABRAAPEI-202,Diptera,Brachycera,Oestridae,NA,Cuterebra_austeni,1,adult,USA_New_Mexico_Grant_County_Silver_City_Gomez_Park,27-May-2013,yes-larvae
131212_I249_FCC39K4ACXX_L6_RINSymlTACRAAPEI-203.free.fas,RINSymlTACRAAPEI-203,Odonata,Zygoptera,Calopterygidae,NA,Vestalis_amoena,1,adult,Singapore_Nee_Soon_Swamp_Forest,19-Jul-2013,no
131212_I249_FCC39K4ACXX_L6_RINSymlTADRAAPEI-204.free.fas,RINSymlTADRAAPEI-204,Odonata,Zygoptera,Chlorocyphidae,NA,Libellago_hyalina,1,adult,Singapore_Nee_Soon_Swamp_Forest,19-Jul-2013,no
131212_I249_FCC39K4ACXX_L6_RINSymlTAERAAPEI-205.free.fas,RINSymlTAERAAPEI-205,Phasmatodea,NA,Diapheromeridae,NA,Pseudosermyle_phalangiphora,1,NA,Germany_Lab_culture_with_samples_originating_from_Germany_private_breeder,Sep-2013,no
131212_I249_FCC39K4ACXX_L6_RINSymlTAFRAAPEI-206.free.fas,RINSymlTAFRAAPEI-206,Odonata,Zygoptera,Coenagrionidae,NA,Amphicnemis_gracilis,1,adult,Singapore_Nee_Soon_Swamp_Forest,19-Jul-2013,no
131212_I249_FCC39K4ACXX_L6_RINSymlTAGRAAPEI-207.free.fas,RINSymlTAGRAAPEI-207,Hymenoptera,NA,Chrysididae,Chrysidinae,Hedychridium_coriaceum,5,adult,Germany_Rhineland-Palatinate_Guntersblum,21-Jul-2013,no
131212_I249_FCC39K4ACXX_L6_RINSymlTAHRAAPEI-208.free.fas,RINSymlTAHRAAPEI-208,Odonata,Zygoptera,Platycnemididae,NA,Coeliccia_octogesima,1,adult,Singapore_Nee_Soon,12-Jul-2013,no
131212_I249_FCC39K4ACXX_L6_RINSymlTAIRAAPEI-209.free.fas,RINSymlTAIRAAPEI-209,Odonata,Zygoptera,Platystictidae,NA,Drepanosticta_quadrata,1,adult,Singapore_Nee_Soon_Swamp_Forest,03-Jul-2013,no
131212_I249_FCC39K4ACXX_L6_RINSymlTAJRAAPEI-210.free.fas,RINSymlTAJRAAPEI-210,Neuroptera,NA,Chrysopidae,NA,Suarius_sp,5,adult,Morocco_Al_Haouz_High_Atlas,16-Aug-2013,no
131212_I249_FCC39K4ACXX_L6_RINSymlTAKRAAPEI-211.free.fas,RINSymlTAKRAAPEI-211,Odonata,Zygoptera,Protoneuridae,NA,Prodasineura_notostigma,1,adult,Singapore_Nee_Soon_Swamp_Forest,19-Jul-2013,no
131212_I249_FCC39K4ACXX_L7_RINSymlTALRAAPEI-212.free.fas,RINSymlTALRAAPEI-212,Diptera,nematocerans,Perissommatidae,NA,Perissomma_mcalpinei,few,adult,Australia_New_South_Wales_Tallaganda_National_Park,09-Jun-2013,no
131212_I249_FCC39K4ACXX_L7_RINSymlTAMRAAPEI-213.free.fas,RINSymlTAMRAAPEI-213,Neuroptera,NA,Hemerobiidae,NA,Hemerobius_handschini,7,adult,Austria_Lower_Austria_Moedling_Guntramsdorf_Eichkogel,18-May-2013,no
131212_I249_FCC39K4ACXX_L7_RINSymlTANRAAPEI-214.free.fas,RINSymlTANRAAPEI-214,Diptera,Brachycera,Milichiidae,NA,Paramyia_nitens,few,adult,USA_North_Carolina_Wake_County_Raleigh_Schenck_Forest,25-May-2013,no
131212_I249_FCC39K4ACXX_L7_RINSymlTAORAAPEI-215.free.fas,RINSymlTAORAAPEI-215,Hymenoptera,NA,Chrysididae,Chrysidinae,Chrysis_cortii,2,adult,Germany_Rhineland-Palatinate_Battenberg,21-Jul-2013,no
131212_I249_FCC39K4ACXX_L7_RINSymlTAPRAAPEI-216.free.fas,RINSymlTAPRAAPEI-216,Diptera,Brachycera,Heleomyzidae,NA,Suillia_sp,1,adult,USA_North_Carolina_Wake_County_Raleigh_Schenck_Forest,15-May-2013,no
131212_I249_FCC39K4ACXX_L7_RINSymlTAQRAAPEI-218.free.fas,RINSymlTAQRAAPEI-218,Neuroptera,NA,Berothidae,NA,Nodalla_sp,6,adult,Morocco_Agadir-Ida_ou_Tanane_High_Atlas,19-Aug-2013,no
131212_I249_FCC39K4ACXX_L7_RINSymlTARRAAPEI-219.free.fas,RINSymlTARRAAPEI-219,Diptera,nematocerans,Chaoboridae,NA,Chaoborus_flavidulus,21,adult,Singapore_Upper_Seletar_Reservoir_Park,Jul-2013,no
131212_I249_FCC39K4ACXX_L7_RINSymlTASRAAPEI-220.free.fas,RINSymlTASRAAPEI-220,Zygentoma,NA,Maindroniidae,NA,Maindronia_neotropicalis,1,not_determined,Chile_Tarapaca_region_Chile_Route_5_-_junction_rt_A-760,13-Jul-2013,no
131212_I249_FCC39K4ACXX_L7_RINSymlTATRAAPEI-221.free.fas,RINSymlTATRAAPEI-221,Diptera,Brachycera,Clusiidae,NA,Clusia_lateralis,4,adult,USA_North_Carolina_Durham_County_Bahama_Hill_Demonstration_Forest_near_Slocum_Camp,Jun-2012,no
131212_I249_FCC39K4ACXX_L7_RINSymlTAURAAPEI-222.free.fas,RINSymlTAURAAPEI-222,Hymenoptera,NA,Chrysididae,Chrysidinae,Chrysis_grohmanni,1,adult,Italy_Valle_d_Aosta_Pondel,17-Jun-2012,no
140103_I260_FCC3J10ACXX_L8_RINSramTAARAAPEI-209.free.fas,RINSramTAARAAPEI-209,Trichoptera,NA,Hydroptilidae,NA,Palaeagapetus_nearcticus,10,larva,USA_Oregon_Benton_County_Parker_Creek_Falls,23-Jun-2013,no
140103_I260_FCC3J10ACXX_L8_RINSramTABRAAPEI-210.free.fas,RINSramTABRAAPEI-210,Odonata,Anisoptera,Aeshnidae,NA,Gomphaeschna_furculata,1,NA,NA,NA,no
140106_I249_FCC3J50ACXX_L8_RINSwvkTAARAAPEI-17.free.fas,RINSwvkTAARAAPEI-17,Archaeognatha,NA,Machilidae,NA,Bachilis_multisetosa,4,not_determined,Portugal_Faro_Sao_Bartolomeu_de_Messines_to_Alte,Jul-2013,no
140106_I249_FCC3J50ACXX_L8_RINSwvkTACRAAPEI-19.free.fas,RINSwvkTACRAAPEI-19,Orthoptera,Caelifera,Pyrgomorphidae,NA,Zonocerus_elegans,1,adult,Germany_Lab_culture_with_samples_originating_from_Germany_private_breeder,Jan-2014,no
140106_I249_FCC3J50ACXX_L8_RINSwvkTADRAAPEI-21.free.fas,RINSwvkTADRAAPEI-21,Hymenoptera,NA,Eulophidae,NA,Elasmus_sp,43,adult,Germany_Lower_Saxony_Hoehbeck,09-Aug-2013,no
140106_I249_FCC3J50ACXX_L8_RINSwvkTAERAAPEI-22.free.fas,RINSwvkTAERAAPEI-22,Odonata,Zygoptera,Coenagrionidae,NA,Pseudagrion_microcephalum,1,adult,Singapore_Kent_Ridge_Park,26-Jul-2013,no
140106_I249_FCC3J50ACXX_L8_RINSwvkTATRAAPEI-55.free.fas,RINSwvkTATRAAPEI-55,Odonata,Anisoptera,Libellulidae,NA,Cratilla_metallica,1,adult,Singapore_Dairy_Farm,24-Jul-2013,no
140106_I249_FCC3J50ACXX_L8_RINSwvkTAWRAAPEI-61.free.fas,RINSwvkTAWRAAPEI-61,Hymenoptera,NA,Vespidae,Eumeninae,Allodynerus_rossii,1,adult,Germany_Hesse_Lorch_am_Rhein,09-Jul-2013,no
140106_I249_FCC3J50ACXX_L8_RINSwvkTAYRAAPEI-71.free.fas,RINSwvkTAYRAAPEI-71,Odonata,Anisoptera,Libellulidae,NA,Neurothemis_fluctuans,1,adult,Singapore_Nee_Soon,26-Jun-2013,no
140405_I305_FCC4DJMACXX_L2_ANIsrmTAAARAAPEI-209.free.fas,ANIsrmTAAARAAPEI-209,Trichoptera,NA,Oeconesidae,NA,Tascuna_ignota,1,larva,Australia_Tasmania,22-Nov-2013,no
140408_I321_FCC4N5FACXX_L4_ANIsrmTAABRABPEI-210.free.fas,ANIsrmTAABRABPEI-210,Trichoptera,NA,Tasimiidae,NA,Tasimiidae_sp,1,larva,Australia_Victoria_near_Mitta_Mitta,15-Jan-2014,no
140430_I162_FCC4EFCACXX_L1_RINSwvkTABRAAPEI-18.free.fas,RINSwvkTABRAAPEI-18,Odonata,Zygoptera,Amphyipterygidae,NA,Devadatta_argyoides,1,adult,Singapore_Dairy_Farm,23-Jul-2013,no
140430_I162_FCC4EFCACXX_L1_RINSwvkTAFRABPEI-23.free.fas,RINSwvkTAFRABPEI-23,Diptera,Brachycera,Micropezidae,NA,Micropeza_corrigiolata,11,adult,Germany_North_Rhine-Westphalia_Bonn_Zoological_Research_Museum_A_Koenig_ZFMK,02-Jul-2013,no
140430_I162_FCC4EFCACXX_L1_RINSwvkTAGRAAPEI-21.free.fas,RINSwvkTAGRAAPEI-21,Odonata,Zygoptera,Megapodagrionidae,NA,Podolestes_orientalis,1,adult,Singapore_Nee_Soon,19-Jul-2013,no
140430_I162_FCC4EFCACXX_L1_RINSwvkTAHRAAPEI-22.free.fas,RINSwvkTAHRAAPEI-22,Neuroptera,NA,Chrysopidae,NA,Peyerimhoffina_gracilis,2,adult,Austria_Upper_Austria_Kirchdorf_an_der_Krems_Windischgarsten,30-Aug-2013,no
140430_I162_FCC4EFCACXX_L1_RINSwvkTAIRAAPEI-26.free.fas,RINSwvkTAIRAAPEI-26,Phasmatodea,NA,Heteropterygidae,NA,Epidares_nolimetangere,1,nymph,Germany_Lab_culture_with_samples_originating_from_Germany_private_breeder,Sep-2013,no
140430_I162_FCC4EFCACXX_L1_RINSwvkTAJRABPEI-30.free.fas,RINSwvkTAJRABPEI-30,Hymenoptera,NA,Chrysididae,Chrysidinae,Chrysura_radians,2,adult,Italy_Valle_d_Aosta_Turlin,18-Jun-2012,no
140430_I162_FCC4EFCACXX_L1_RINSwvkTAKRABPEI-32.free.fas,RINSwvkTAKRABPEI-32,Odonata,Zygoptera,Protoneuridae,NA,Prodasineura_collaris,1,adult,Singapore_Nee_Soon_Swamp_Forest,19-Jul-2013,no
140430_I162_FCC4EFCACXX_L1_RINSwvkTAMRAAPEI-34.free.fas,RINSwvkTAMRAAPEI-34,Odonata,Anisoptera,Gomphidae,NA,Merogomphus_femoralis,1,adult,Singapore_Nee_Soon_Swamp_Forest,26-Jun-2013,no
140430_I162_FCC4EFCACXX_L1_RINSwvkTANRABPEI-35.free.fas,RINSwvkTANRABPEI-35,Hymenoptera,NA,Chrysididae,Chrysidinae,Chrysura_cuprea,2,adult,Italy_Valle_d_Aosta_Pondel,19-Jun-2012,no
140430_I162_FCC4EFCACXX_L1_RINSwvkTAQRAAPEI-41.free.fas,RINSwvkTAQRAAPEI-41,Odonata,Anisoptera,Libellulidae,NA,Orchithemis_pruinans,1,adult,Singapore_Nee_Soon_Swamp_Forest,19-Jul-2013,no
140430_I162_FCC4EFCACXX_L1_RINSwvkTAURAAPEI-56.free.fas,RINSwvkTAURAAPEI-56,Neuroptera,NA,Chrysopidae,NA,Chrysopa_formosa,3,adult,Austria_Lower_Austria_Krems-Land_Duernstein,27-Jul-2013,no
140430_I162_FCC4EFCACXX_L1_RINSwvkTAVRAAPEI-57.free.fas,RINSwvkTAVRAAPEI-57,Odonata,Anisoptera,Libellulidae,NA,Aethriamanta_gracilis,1,adult,Singapore_Kent_Ridge_Park,26-Jul-2013,no
140430_I162_FCC4EFCACXX_L1_RINSwvkTBHRAAPEI-109.free.fas,RINSwvkTBHRAAPEI-109,Diptera,Brachycera,Coelopidae,NA,Coelopa_frigida,3,adult,Singapore_Lab_culture_with_samples_originating_from_Lund_Skane_Sweden,2013,no
140430_I162_FCC4EFCACXX_L1_RINSwvkTBIRAAPEI-118.free.fas,RINSwvkTBIRAAPEI-118,Phasmatodea,NA,Heteropterygidae,NA,Orestes_mouhotii,1,adult,Germany_Lab_culture_with_samples_originating_from_Germany_private_breeder,Sep-2013,no
140430_I162_FCC4EFCACXX_L1_RINSwvkTBLRAAPEI-171.free.fas,RINSwvkTBLRAAPEI-171,Odonata,Zygoptera,Calopterygidae,NA,Vestalis_amethystina,1,adult,Singapore_Dairy_Farm,23-Jul-2013,no
140430_I162_FCC4EFCACXX_L2_RINSjamTAARADPEI-13.free.fas,RINSjamTAARADPEI-13,Trichoptera,NA,Rhyacophilidae,NA,Himalopsyche_phryganea,1,larva,USA_Oregon_Benton_County_Parker_Creek_Falls,23-Jun-2013,no
140430_I162_FCC4EFCACXX_L2_RINSjamTABRADPEI-15.free.fas,RINSjamTABRADPEI-15,Archaeognatha,NA,Meinertellidae,NA,Machilinus_aurantiacus,5,NA,USA_Utah_Salt_Lake_County_Bonneville_Shoreline_Trail,08-Aug-2013,no
140430_I162_FCC4EFCACXX_L2_RINSwvkTAPRAAPEI-37.free.fas,RINSwvkTAPRAAPEI-37,Neuroptera,NA,Myrmeleontidae,NA,Distoleon_annulatus,1,adult,Morocco_Agadir-Ida_ou_Tanane_High_Atlas,18-Aug-2013,no
140430_I162_FCC4EFCACXX_L2_RINSwvkTASRABPEI-44.free.fas,RINSwvkTASRABPEI-44,Odonata,Anisoptera,Libellulidae,NA,Tyriobapta_torrida,1,adult,Singapore_Nee_Soon,26-Jun-2013,no
140430_I162_FCC4EFCACXX_L2_RINSwvkTAXRAAPEI-62.free.fas,RINSwvkTAXRAAPEI-62,Odonata,Anisoptera,Libellulidae,NA,Rhyothemis_phyllis,1,adult,Singapore_Kent_Ridge_Park,26-Jun-2013,no
140430_I162_FCC4EFCACXX_L2_RINSwvkTAZRAAPEI-72.free.fas,RINSwvkTAZRAAPEI-72,Odonata,Anisoptera,Libellulidae,NA,Agrionoptera_insignis,1,adult,Singapore_Nee_Soon_Swamp_Forest,10-Jul-2013,no
140430_I162_FCC4EFCACXX_L2_RINSwvkTBARABPEI-75.free.fas,RINSwvkTBARABPEI-75,Orthoptera,Ensifera,Tettigoniidae,NA,Phaneroptera_falcata,1,adult,Germany_Lower_Saxony_Hoehbeck,06-Aug-2013,no
140430_I162_FCC4EFCACXX_L2_RINSwvkTBBRABPEI-79.free.fas,RINSwvkTBBRABPEI-79,Orthoptera,Caelifera,Pyrgomorphidae,NA,Dictyophorus_spumans,1,adult,Germany_Lab_culture_with_samples_originating_from_South_Africa,May-2013,no
140430_I162_FCC4EFCACXX_L2_RINSwvkTBCRABPEI-83.free.fas,RINSwvkTBCRABPEI-83,Hymenoptera,NA,Eucharitidae,NA,Eucharis_adscendens,4,adult,Germany_Baden-Wuerttemberg_Landkreis_Boeblingen_Grafenberg,19-Jul-2013,no
140430_I162_FCC4EFCACXX_L2_RINSwvkTBDRAAPEI-84.free.fas,RINSwvkTBDRAAPEI-84,Phasmatodea,NA,Phasmatidae,NA,Extatosoma_tiaratum,1,nymph,Germany_Lab_culture_with_samples_originating_from_Germany_private_breeder,Sep-2013,no
140430_I162_FCC4EFCACXX_L2_RINSwvkTBERAAPEI-90.free.fas,RINSwvkTBERAAPEI-90,Raphidioptera,NA,Raphidiidae,NA,Mongoloraphidia_sororcula,5,larva,Germany_Lab_culture_with_samples_originating_from_Mongolia_Bayan-Oelgii_Oelgii_Khovd_Gol,2013,no
140430_I162_FCC4EFCACXX_L2_RINSwvkTBFRAAPEI-93.free.fas,RINSwvkTBFRAAPEI-93,Hymenoptera,NA,Chrysididae,Chrysidinae,Hedychrum_rutilans,3,adult,Germany_Rhineland-Palatinate_Mainz,27-Jul-2013,no
140430_I162_FCC4EFCACXX_L2_RINSwvkTBJRAAPEI-126.free.fas,RINSwvkTBJRAAPEI-126,Neuroptera,NA,Myrmeleontidae,NA,Pseudimares_aphrodite,1,adult,Morocco_Agadir-Ida_ou_Tanane_High_Atlas,18-Aug-2013,no
140430_I162_FCC4EFCACXX_L2_RINSwvkTBKRAAPEI-136.free.fas,RINSwvkTBKRAAPEI-136,Neuroptera,NA,Myrmeleontidae,NA,Neuroleon_sp,1,adult,Morocco_Azilal_High_Atlas,12-Aug-2013,no
140430_I162_FCC4EFCACXX_L3_RINSwvkTALRABPEI-33.free.fas,RINSwvkTALRABPEI-33,Neuroptera,NA,Myrmeleontidae,NA,Macronemurus_sp,1,adult,Morocco_Azilal_High_Atlas,18-Aug-2013,no
140430_I162_FCC4EFCACXX_L3_RINSwvkTAORAAPEI-36.free.fas,RINSwvkTAORAAPEI-36,Odonata,Anisoptera,Libellulidae,NA,Nannophya_pygmaea,1,adult,Singapore_Nee_Soon,26-Jun-2013,no
140430_I162_FCC4EFCACXX_L3_RINSwvkTARRABPEI-43.free.fas,RINSwvkTARRABPEI-43,Hymenoptera,NA,Proctotrupidae,NA,Brachyserphus_parvulus,10,9_adults_1_puppae,Germany_Baden-Wuerttemberg_Landkreis_Boeblingen_Herrenberg_Kuppingen,01-Oct-2013,no
140430_I162_FCC4EFCACXX_L3_RINSwvkTBGRBAPEI-94.free.fas,RINSwvkTBGRBAPEI-94,Phasmatodea,NA,Diapheromeridae,NA,Libethra_strigiventris,1,NA,Germany_Lab_culture_with_samples_originating_from_Germany_private_breeder,Sep-2013,no
140710_I812_FCH8K85ADXX_L2_ANIsrmTAATRAAPEI-221.free.fas,ANIsrmTAATRAAPEI-221,Coleoptera,NA,Coccinellidae,Microweiseinae_Sticholotidinae,Scymnomorphus_sp,1,adult,Australia_Queensland_Mount_Tamborine,31-Oct-2013,no
140710_I812_FCH8K85ADXX_L2_ANIsrmTAAURAAPEI-222.free.fas,ANIsrmTAAURAAPEI-222,Diplura,NA,Parajapygidae,NA,Parajapyx_emeryanus,5,NA,Japan_Ehime_Ozu_Kitatada,19-Apr-2014,no
140710_I812_FCH8K85ADXX_L2_ANIsrmTAAVRAAPEI-223.free.fas,ANIsrmTAAVRAAPEI-223,Coleoptera,NA,Zopheridae,Zopherinae,Pycnomerus_sp,1,adult,Australia_Queensland_Binna_Burra,01-Nov-2013,no
140710_I812_FCH8K85ADXX_L2_ANIsrmTAAWRAAPEI-225.free.fas,ANIsrmTAAWRAAPEI-225,Lepidoptera,NA,Nepticulidae,NA,Stigmella_atricapitella,1,adult,Germany_Rhineland-Palatinate_Oberhausen_an_der_Nahe_Rabenfelsen,28-Jun-2011,no
140710_I812_FCH8K85ADXX_L2_ANIsrmTAAXRAAPEI-227.free.fas,ANIsrmTAAXRAAPEI-227,Coleoptera,NA,Monotomidae,Monotominae,Mimemodes_sp,1,adult,Australia_Queensland_Mount_Tamborine,31-Oct-2013,no
140710_I812_FCH8K85ADXX_L2_ANIsrmTAAYRAAPEI-201.free.fas,ANIsrmTAAYRAAPEI-201,Diptera,nematocerans,Tipulidae,NA,Nephrotoma_ferruginea,1,adult,USA_North_Carolina_Wake_County_Raleigh_North_Carolina_State_University_central_campus,10-Sep-2013,no
140710_I812_FCH8K85ADXX_L2_ANIsrmTAAZRAAPEI-202.free.fas,ANIsrmTAAZRAAPEI-202,Diptera,nematocerans,Mycetophilidae,NA,Mycetophila_sp,1,adult,USA_North_Carolina_Wake_County_Raleigh_North_Carolina_State_University_centennial_campus,08-Mar-2013,no
140710_I812_FCH8K85ADXX_L2_ANIsrmTABARAAPEI-203.free.fas,ANIsrmTABARAAPEI-203,Hymenoptera,NA,Chrysididae,Chrysidinae,Chrysidea_disclusa,1,adult,Italy_Emilia-Romagna_River_Taro,17-May-2014,no
140711_I317_FCC4N3GACXX_L4_ANIsrmTAAARAAPEI-201.free.fas,ANIsrmTAAARAAPEI-201,Coleoptera,NA,Coccinellidae,Scymninae,Stethorus_sp,1,adult,Australia_Queensland_Mount_Tamborine,31-Oct-2013,no
140711_I317_FCC4N3GACXX_L4_ANIsrmTAABRAAPEI-202.free.fas,ANIsrmTAABRAAPEI-202,Coleoptera,NA,Byrrhidae,NA,Notolioon_sp,1,adult,Australia_Queensland_Binna_Burra,01-Nov-2013,no
140711_I317_FCC4N3GACXX_L4_ANIsrmTAACRAAPEI-203.free.fas,ANIsrmTAACRAAPEI-203,Coleoptera,NA,Erotylidae,NA,Pharaxonotha_floridana,1,adult,USA_Florida_Placida_near_Don_Pedro_Island_State_Park,Dec-2013,no
140711_I317_FCC4N3GACXX_L4_ANIsrmTAADRAAPEI-204.free.fas,ANIsrmTAADRAAPEI-204,Coleoptera,NA,Rhipiceridae,NA,Sandalus_niger,1,adult,USA_Tennessee_Tipton_County_Meeman_Biological_Field_Station,Oct-2013,no
140711_I317_FCC4N3GACXX_L4_ANIsrmTAAERAAPEI-205.free.fas,ANIsrmTAAERAAPEI-205,Protura,NA,Eosentomidae,NA,Eosentomon_sakura,481,not_determined,Japan_Ehime_Ozu_Kitatada,Apr-2014,no
140711_I317_FCC4N3GACXX_L4_ANIsrmTAAFRAAPEI-206.free.fas,ANIsrmTAAFRAAPEI-206,Coleoptera,NA,Cerylonidae,Euxestinae,Metacerylon_minutum,1,adult,Australia_Queensland_Binna_Burra,01-Nov-2013,no
140711_I317_FCC4N3GACXX_L4_ANIsrmTAAGRAAPEI-207.free.fas,ANIsrmTAAGRAAPEI-207,Collembola,NA,Neelidae,NA,Neelidae_sp,600,not_determined,Germany_North_Rhine-Westphalia_Bonn_Venusberg,Feb-2014,no
140711_I317_FCC4N3GACXX_L4_ANIsrmTAAHRAAPEI-208.free.fas,ANIsrmTAAHRAAPEI-208,Zygentoma,NA,Lepismatidae,NA,Heterolepisma_dispar,11,not_determined,Japan_Tokyo_Izu_Islands_Torishima_Island_Natsunesaki,18-Sep-2013,no
140711_I317_FCC4N3GACXX_L4_ANIsrmTAAIRAAPEI-209.free.fas,ANIsrmTAAIRAAPEI-209,Coleoptera,NA,Tenebrionidae,Diaperinae,Neomida_bicornis,10,adult,USA_Tennessee_Tipton_County_Meeman_Biological_Field_Station,Aug-2012,no
140711_I317_FCC4N3GACXX_L4_ANIsrmTAAJRAAPEI-210.free.fas,ANIsrmTAAJRAAPEI-210,Coleoptera,NA,Mycetophagidae,NA,Litargus_sp,2,adult,Australia_Queensland_Mount_Tamborine,31-Oct-2013,no
140711_I317_FCC4N3GACXX_L4_ANIsrmTAAKRAAPEI-211.free.fas,ANIsrmTAAKRAAPEI-211,Coleoptera,NA,Laemophloeidae,NA,Placonotus_sp,1,adult,Australia_Queensland_Binna_Burra,01-Nov-2013,no
140711_I317_FCC4N3GACXX_L6_ANIsrmTAALRAAPEI-212.free.fas,ANIsrmTAALRAAPEI-212,Hymenoptera,NA,Chrysididae,Chrysidinae,Primeuchroeus_sp,1,adult,Australia_Australian_Capital_Territory_Canberra_Turner,31-Dec-2013,no
140711_I317_FCC4N3GACXX_L6_ANIsrmTAAMRAAPEI-213.free.fas,ANIsrmTAAMRAAPEI-213,Coleoptera,NA,Melyridae,NA,Anthocomus_equestris,1,adult,USA_Tennessee_Shelby_County_Germantown,Apr-2013,no
140711_I317_FCC4N3GACXX_L6_ANIsrmTAANRAAPEI-214.free.fas,ANIsrmTAANRAAPEI-214,Coleoptera,NA,Biphyllidae,NA,Biphyllus_sp,1,adult,Australia_Queensland_Binna_Burra,01-Nov-2013,no
140711_I317_FCC4N3GACXX_L6_ANIsrmTAAORAAPEI-215.free.fas,ANIsrmTAAORAAPEI-215,Lepidoptera,NA,Alucitidae,NA,Alucita_desmodactyla,1,adult,Germany_Rhineland-Palatinate_Oberhausen_an_der_Nahe_Rabenfelsen,28-Jun-2011,no
140711_I317_FCC4N3GACXX_L6_ANIsrmTAAPRAAPEI-216.free.fas,ANIsrmTAAPRAAPEI-216,Hymenoptera,NA,Chrysididae,Chrysidinae,Chrysis_dives,1,adult,Morocco_Souss-Massa-Dra_26_km_WSW_Aoulouz,01-Apr-2014,no
140711_I317_FCC4N3GACXX_L6_ANIsrmTAAQRAAPEI-218.free.fas,ANIsrmTAAQRAAPEI-218,Coleoptera,NA,Lymexyelidae,NA,Lymexylon_navale,3,adult,Poland_Lubacz_w,23-Jun-2013,no
140713_I812_FCH8K80ADXX_L1_ANIsrmTAARRAAPEI-219.free.fas,ANIsrmTAARRAAPEI-219,Coleoptera,NA,Coccinellidae,Chilocorinae,Telsimia_sp,1,adult,Australia_Queensland_Mount_Glorious,02-Nov-2013,no
140713_I812_FCH8K80ADXX_L1_ANIsrmTAASRAAPEI-220.free.fas,ANIsrmTAASRAAPEI-220,Lepidoptera,NA,Bucculatricidae,NA,Bucculatrix_cristatella,1,adult,Germany_Rhineland-Palatinate_Oberhausen_an_der_Nahe_Rabenfelsen,28-Jun-2011,no
140813_I652_FCC4L86ACXX_L1_WHANIsrmTMAARAAPEI-8.free.fas,WHANIsrmTMAARAAPEI-8,Diptera,Brachycera,Scenopinidae,NA,Scenopinus_velutinus,4,adult,Costa_Rica_Limon_Province_San_Gerardo_de_Rivas_Perez_Zeledon_Talamanca_Nature_Reserve_near_Chirripo_National_Park,11-Apr-2014,no
140813_I652_FCC4L86ACXX_L1_WHANIsrmTMABRAAPEI-9.free.fas,WHANIsrmTMABRAAPEI-9,Coleoptera,NA,Coccinellidae,Coccinellinae,Rhyzobius_pseudopulcher,10,adult,Australia_New_South_Wales_23_km_northwest_of_Batemans_Bay,13-Oct-2013,no
140813_I652_FCC4L86ACXX_L1_WHANIsrmTMACRAAPEI-11.free.fas,WHANIsrmTMACRAAPEI-11,Hymenoptera,NA,Chrysididae,Chrysidinae,Chrysis_ehrenbergi,4,adult,Israel_Negev_Revivim,03-Jun-2012,no
140813_I652_FCC4L86ACXX_L1_WHANIsrmTMAERAAPEI-13.free.fas,WHANIsrmTMAERAAPEI-13,Coleoptera,NA,Curculionidae,Curculioninae,Curculio_sp,1,adult,USA_Tennessee_Shelby_County_Germantown,Sep-2013,no
